"Collaborators","Count","Abstract"
"University of Southern California",7,"e-selectin mediates the rolling of circulating leukocytes during inflammatoryprocesses. previous genome-wide association studies (gwas) in european and asianindividuals have identified the abo locus associated with e-selectin levels.using trans-omics for precision medicine (topmed) whole-genome sequencing (wgs)data in 2,249 african americans (aas) from the jackson heart study (jhs), weexamined genome-wide associations with soluble e-selectin levels. in addition toreplicating known signals at abo, we identified a novel association of a commonloss-of-function, missense variant in fut6 (rs17855739,p.glu274lys, p=9.02 x10-24) with higher soluble e-selectin levels. this variant is considerably morecommon in populations of african-ancestry compared to non-african ancestrypopulations. we replicated the association of fut6 p.glu274lys with highersoluble e-selectin in an independent population of 748 aas from the women'shealth initiative and identified an additional pleiotropic association withvitamin b12 levels. despite the broad role of both selectins andfucosyltransferases in various inflammatory, immune and cancer-related processes,we were unable to identify any additional disease associations of the fut6p.glu274lys variant in an emr-based phenome-wide association scan of over 9,000african americans."
"University of Southern California",7,"objective: to evaluate the natural history of treated and untreated cervicalintraepithelial neoplasia-2 (cin2) among hiv-positive women.methods: participants were women enrolled in the women's interagency hiv studybetween 1994 and 2013. 104 hiv-positive women diagnosed with cin2 before age 46were selected, contributing 2,076 visits over a median of 10 years (iqr 5-16).the outcome of interest was biopsy-confirmed cin2 progression, defined as cin3 orinvasive cervical cancer. cin2 treatment was abstracted from medical records.results: the majority of women were african american (53%), current smokers (53%)and had a median age of 33 years at cin2 diagnosis. among the 104 hiv-positivewomen, 62 (59.6%) did not receive cin2 treatment. twelve hiv-positive women(11.5%) showed cin2 progression to cin3; none were diagnosed with cervicalcancer. there was no difference in the median time to progression betweencin2-treated and -untreated hiv-positive women (2.9 vs. 2.7 years, p=0.41). cin2treatment was not associated with cin2 progression in multivariate analysis (ahr[adjusted hazard ratio] 1.82; 95% ci [confidence interval] 0.54, 7.11), adjustingfor combination antiretroviral therapy (cart) and cd4+ t cell count. inhiv-positive women, each increase of 100 cd4+ t cells was associated with a 33%decrease in cin2 progression (ahr 0.67; 95% ci 0.47, 0.88), adjusting for cin2treatment and cart.conclusions: cin2 progression is uncommon in this population, regardless of cin2treatment. additional studies are needed to identify factors to differentiatewomen at highest risk of cin2 progression."
"University of Southern California",7,"the siu (sociã©tã© internationale d'urologie)-icud (international consultation onurologic diseases) working group on systemic therapy for metastatic bladdercancer has summarized the most recent findings on theâ aforementioned topic andcame to conclusions and recommendations according to the evidence published. ineurope and the united states, treatment for metastatic uc has changed a greatdeal recently, mainly involving a move from chemotherapy to immune checkpointblockers. this is particularly true in platinum-refractory disease, wheresupportive randomized data exist. five checkpoint blockers have been approved inthis setting by the fda: avelumab, atezolizumab, durvalumab, nivolumab, andpembrolizumab. nivolumab, pembrolizumab, and atezolizumab have been approved ineurope."
"University of Washington",14,"the clinical sequencing evidence-generating research (cser) consortium, now inits second funding cycle, is investigating the effectiveness of integratinggenomic (exome or genome) sequencing into the clinical care of diverse andmedically underserved individuals in a variety of healthcare settings and diseasestates. the consortium comprises a coordinating center, six funded extramuralclinical projects, and an ongoing national human genome research institute(nhgri) intramural project. collectively, these projects aim to enroll andsequence over 6,100 participants in four years. at least 60% of participants willbe of non-european ancestry or from underserved settings, with the goal ofdiversifying the populations that are providing an evidence base for genomicmedicine. five of the six clinical projects are enrolling pediatric patients withvarious phenotypes. one of these five projects is also enrolling couples whosefetus has a structural anomaly, and the sixth project is enrolling adults at riskfor hereditary cancer. the ongoing nhgri intramural project has enrolledprimarily healthy adults. goals of the consortium include assessing the clinicalutility of genomic sequencing, exploring medical follow up and cascade testing ofrelatives, and evaluating patient-provider-laboratory level interactions thatinfluence the use of this technology. the findings from the cser consortium willoffer patients, healthcare systems, and policymakers a clearer understanding ofthe opportunities and challenges of providing genomic medicine in diversepopulations and settings, and contribute evidence toward developing bestpractices for the delivery of clinically useful and cost-effective genomicsequencing in diverse healthcare settings."
"University of Washington",14,"the clinical sequencing evidence-generating research (cser) consortium, now inits second funding cycle, is investigating the effectiveness of integratinggenomic (exome or genome) sequencing into the clinical care of diverse andmedically underserved individuals in a variety of healthcare settings and diseasestates. the consortium comprises a coordinating center, six funded extramuralclinical projects, and an ongoing national human genome research institute(nhgri) intramural project. collectively, these projects aim to enroll andsequence over 6,100 participants in four years. at least 60% of participants willbe of non-european ancestry or from underserved settings, with the goal ofdiversifying the populations that are providing an evidence base for genomicmedicine. five of the six clinical projects are enrolling pediatric patients withvarious phenotypes. one of these five projects is also enrolling couples whosefetus has a structural anomaly, and the sixth project is enrolling adults at riskfor hereditary cancer. the ongoing nhgri intramural project has enrolledprimarily healthy adults. goals of the consortium include assessing the clinicalutility of genomic sequencing, exploring medical follow up and cascade testing ofrelatives, and evaluating patient-provider-laboratory level interactions thatinfluence the use of this technology. the findings from the cser consortium willoffer patients, healthcare systems, and policymakers a clearer understanding ofthe opportunities and challenges of providing genomic medicine in diversepopulations and settings, and contribute evidence toward developing bestpractices for the delivery of clinically useful and cost-effective genomicsequencing in diverse healthcare settings."
"University of Washington",14,"the clinical sequencing evidence-generating research (cser) consortium, now inits second funding cycle, is investigating the effectiveness of integratinggenomic (exome or genome) sequencing into the clinical care of diverse andmedically underserved individuals in a variety of healthcare settings and diseasestates. the consortium comprises a coordinating center, six funded extramuralclinical projects, and an ongoing national human genome research institute(nhgri) intramural project. collectively, these projects aim to enroll andsequence over 6,100 participants in four years. at least 60% of participants willbe of non-european ancestry or from underserved settings, with the goal ofdiversifying the populations that are providing an evidence base for genomicmedicine. five of the six clinical projects are enrolling pediatric patients withvarious phenotypes. one of these five projects is also enrolling couples whosefetus has a structural anomaly, and the sixth project is enrolling adults at riskfor hereditary cancer. the ongoing nhgri intramural project has enrolledprimarily healthy adults. goals of the consortium include assessing the clinicalutility of genomic sequencing, exploring medical follow up and cascade testing ofrelatives, and evaluating patient-provider-laboratory level interactions thatinfluence the use of this technology. the findings from the cser consortium willoffer patients, healthcare systems, and policymakers a clearer understanding ofthe opportunities and challenges of providing genomic medicine in diversepopulations and settings, and contribute evidence toward developing bestpractices for the delivery of clinically useful and cost-effective genomicsequencing in diverse healthcare settings."
"University of Washington",14,"pancreatic cancer is the fourth leading cause of cancer death. soluble receptorfor glycation end products (srage), which is modulated by anti-hypertensive (ht)medications, has been inversely associated with pancreatic cancer. however, theassociation between commonly used anti-ht medications and risk of pancreaticcancer is unknown. a total of 145,551 postmenopausal women from the women healthinitiative (whi) study were included in analysis. use of angiotensin convertingenzyme inhibitors (acei), î²-blockers, calcium channel blockers (ccbs) anddiuretics was ascertained at baseline (1993â»1998). baseline srage levels weremeasured among a subset of 2104 participants using an immunoassay. multivariablecox proportional hazard regression model was performed to estimate hazard ratios(hrs) and its 95% confidence intervals (cis) for pancreatic cancer in associationwith anti-ht medications. increased risk of pancreatic cancer was found amongusers of short-acting ccb (hr = 1.66, 95% ci: 1.20â»2.28) and long-term (â‰¥3 years)users of short-acting ccb (hr = 2.07, 95% ci: 1.42â»3.02) compared to users ofother anti-ht medications. average srage levels were lower in short-acting ccbusers than users of other anti-ht medications (1173 versus 1454 pg/ml, p =0.038). non-statistically significant reduced risk of pancreatic cancer was foundamong users of î²-blockers (hr = 0.80, 95% ci: 0.60â»1.07). average srage levelswere higher in î²-blockers users than users of other anti-ht medications (1692versus 1454 pg/ml, p > 0.05). future studies are warranted to confirm thesefindings and elucidate potential mechanisms by which anti-ht medicationsinfluence development of pancreatic cancer."
"University of Washington",14,"comment ingastroenterology. 2018 oct;155(4):972-974."
"University of Washington",14,"background: radical cystectomy is the surgical standard for invasive bladdercancer. robot-assisted cystectomy has been proposed to provide similaroncological outcomes with lower morbidity. we aimed to compare progression-freesurvival in patients with bladder cancer treated with open cystectomy androbot-assisted cystectomy.methods: the razor study is a randomised, open-label, non-inferiority, phase 3trial done in 15 medical centres in the usa. eligible participants (aged â‰¥18years) had biopsy-proven clinical stage t1-t4, n0-n1, m0 bladder cancer orrefractory carcinoma in situ. individuals who had previously had open abdominalor pelvic surgery, or who had any pre-existing health conditions that wouldpreclude safe initiation or maintenance of pneumoperitoneum were excluded.patients were centrally assigned (1:1) via a web-based system, with blockrandomisation by institution, stratified by type of urinary diversion, clinical tstage, and eastern cooperative oncology group performance status, to receiverobot-assisted radical cystectomy or open radical cystectomy with extracorporealurinary diversion. treatment allocation was only masked from pathologists. theprimary endpoint was 2-year progression-free survival, with non-inferiorityestablished if the lower bound of the one-sided 97â·5% ci for the treatmentdifference (robotic cystectomy minus open cystectomy) was greater than -15percentage points. the primary analysis was done in the per-protocol population.safety was assessed in the same population. this trial is registered withclinicaltrials.gov, number nct01157676.findings: between july 1, 2011, and nov 18, 2014, 350 participants were randomlyassigned to treatment. the intended treatment was robotic cystectomy in 176patients and open cystectomy in 174 patients. 17 (10%) of 176 patients in therobotic cystectomy group did not have surgery and nine (5%) patients had adifferent surgery to that they were assigned. 21 (12%) of 174 patients in theopen cystectomy group did not have surgery and one (1%) patient had roboticcystectomy instead of open cystectomy. thus, 302 patients (150 in the roboticcystectomy group and 152 in the open cystectomy group) were included in theper-protocol analysis set. 2-year progression-free survival was 72â·3% (95% ci64â·3 to 78â·8) in the robotic cystectomy group and 71â·6% (95% ci 63â·6 to 78â·2) inthe open cystectomy group (difference 0â·7%, 95% ci -9â·6% to 10â·9%;pnon-inferiority=0â·001), indicating non-inferiority of robotic cystectomy.adverse events occurred in 101 (67%) of 150 patients in the robotic cystectomygroup and 105 (69%) of 152 patients in the open cystectomy group. the most commonadverse events were urinary tract infection (53 [35%] in the robotic cystectomygroup vs 39 [26%] in the open cystectomy group) and postoperative ileus (33 [22%]in the robotic cystectomy group vs 31 [20%] in the open cystectomy group).interpretation: in patients with bladder cancer, robotic cystectomy wasnon-inferior to open cystectomy for 2-year progression-free survival. increasedadoption of robotic surgery in clinical practice should lead to future randomisedtrials to assess the true value of this surgical approach in patients with othercancer types.funding: national institutes of health national cancer institute."
"University of Washington",14,"background: women with hiv face an increased risk of human papillomavirus (hpv)acquisition and persistence, cervical intraepithelial neoplasia, and invasivecervical cancer. our objective was to determine the cost-effectiveness ofdifferent cervical cancer screening strategies among women with hiv in southafrica.methods: we modified a mathematical model of hpv infection and cervical diseaseto reflect coinfection with hiv. the model was calibrated to epidemiologic datafrom hiv-infected women in south africa. clinical and economic data were drawnfrom in-country data sources. the model was used to project reductions in thelifetime risk of cervical cancer and incremental cost-effectiveness ratios(icers) of pap and hpv dna screening and management algorithms beginning at hivdiagnosis, at 1-, 2-, or 3-year intervals. strategies with an icer below southafrica's 2016 per capita gross domestic product (us$5270) were considered""cost-effective.""results: hpv testing followed by treatment (test-and-treat) at 2-year intervalswas the most effective strategy that was also cost-effective, reducing lifetimecancer risk by 56.6% with an icer of us$3010 per year of life saved. othercost-effective strategies included pap (referral threshold: hsil+) at 1-, 2-, and3-year intervals, and hpv test-and-treat at 3-year intervals. pap (ascus+), hpvtesting with 16/18 genotyping, and hpv testing with pap or visual triage ofhpv-positive women were less effective and more costly than alternatives.conclusions: considering per capita gross domestic product as the benchmark forcost-effectiveness, hpv test-and-treat is optimal in south africa. at lowercost-effectiveness benchmarks, pap (hsil+) would be optimal."
"University of Washington",14,"purpose: complex bladder and colorectal cancer surgeries are associated withsignificant patient morbidity, yet few resources exist to prepare patients forthe high levels of distress and complications they may experience. afterethnographic research to identify design challenges, we held a user-centereddesign (ucd) workshop to begin to develop patient- and caregiver-centeredinterventions to support preparation for and recovery after complex cancersurgery.methods: concepts that emerged from brainstorming sessions were visuallyrepresented on storyboards and rated. highly scored concepts were furtherdeveloped in break-out prototyping sessions and then presented to the entiregroup for review in person and during subsequent webinars. we collected workshopproducts (worksheets, prototypes, and recordings) for analysis to identifyopportunities for intervention. the workshop, held in late 2014, was attended bythree colorectal/oncologic surgeons, three urologic surgeons, five ostomy nurses,one quality improvement leader, three patients, one caregiver, and threeexperienced ucd facilitators.results: three opportunity areas were identified: (1) enhanced patient educationincluding tele-health and multi-media tools (available at hospitals/clinics oronline in any setting), (2) personalized discharge assessment and care planning,and (3) integrated symptom monitoring and educational interventions. stakeholdersreached consensus that enhanced patient education was the most importantdirection for subsequent intervention development.conclusions: we engaged diverse stakeholders in a participatory, ucd process andconcluded that research and practice improvement should prioritize thedevelopment of educational interventions in the pre-operative period to set thegroundwork for improving appropriate self-care during recovery from majorcolorectal and bladder cancer surgeries."
"University of Washington",14,"background: some, but not all, epidemiologic evidence supports a role forcholesterol, the precursor for steroid hormone synthesis, in prostate cancer.using a pten-null transgenic mouse model of prostate cancer, we tested the effectof modifying serum cholesterol levels on prostate tumor development and growth.we hypothesized that serum cholesterol reduction would lower tumor androgens andslow prostate cancer growth.methods: ptenloxp/loxp-cre+ mice consuming ad libitum high fat, high cholesteroldiets (40% fat, 1.25% cholesterol) were randomized after weaning to receive thecholesterol uptake inhibitor, ezetimibe (30â€‰mg/kg/day), or no intervention, andsacrificed at 2, 3, or 4 months of age. serum cholesterol and testosterone weremeasured by elisa and intraprostatic androgens by mass spectrometry. prostatehistology was graded, and proliferation and apoptosis in tumor epithelium andstroma was assessed by ki67 and tunel, respectively.results: ezetimibe-treated mice had lower serum cholesterol at 4 months(pâ€‰=â€‰0.031). serum cholesterol was positively correlated with prostate weight(pâ€‰=â€‰0.033) and tumor epithelial proliferation (pâ€‰=â€‰0.069), and negativelycorrelated with tumor epithelial apoptosis (pâ€‰=â€‰0.004). serum cholesterol wasunrelated to body weight (pâ€‰=â€‰0.195). tumor stromal cell proliferation wasreduced in the ezetimibe group (pâ€‰=â€‰0.010). increased serum cholesterol at 4months was associated with elevated intraprostatic dhea, testosterone, andandrostenedione (pâ€‰=â€‰0.043, pâ€‰=â€‰0.074, pâ€‰=â€‰0.031, respectively). however,cholesterol reduction did not significantly affect adenocarcinoma development at2, 3, or 4 months of age (0, 78, and 100% in ezetimibe-treated vs. 0, 80, and100% in mice not receiving ezetimibe).conclusions: though serum cholesterol reduction did not significantly affect therate of adenocarcinoma development in the pten-null transgenic mouse model ofprostate cancer, it lowered intraprostatic androgens and slowed tumor growth.these findings support a role for serum cholesterol in promoting prostate cancergrowth, potentially via enhanced tumor androgen signaling, and may provide newinsight into cholesterol-lowering interventions for prostate cancer treatment."
"University of Washington",14,"background: patient-centered research requires the meaningful involvement ofpatients and caregivers throughout the research process. the objective of thisstudy was to create a process for sustainable engagement for researchprioritization within oncology.methods: from december 2014 to 2016, a network of engaged patients for researchprioritization was created in partnership with the bladder cancer advocacynetwork (bcan): the bcan patient survey network (psn). the psn leveraged anonline bladder cancer community with additional recruitment through printadvertisements and social media campaigns. prioritized research questions weredeveloped through a modified delphi process and were iterated throughmultidisciplinary working groups and a repeat survey.results: in year 1 of the psn, 354 patients and caregivers responded to theresearch prioritization survey; the number of responses increased to 1034 in year2. the majority of respondents had non-muscle-invasive bladder cancer (nmibc),and the mean time since diagnosis was 5 years. stakeholder-identified questionsfor noninvasive, invasive, and metastatic disease were prioritized by the psn.free-text questions were sorted with thematic mapping. several questionssubmitted by respondents were among the prioritized research questions. a finalprioritized list of research questions was disseminated to various fundingagencies, and a highly ranked nmibc research question was included as a priorityarea in the 2017 patient-centered outcomes research institute announcement ofpragmatic trial funding.conclusions: patient engagement is needed to identify high-priority researchquestions in oncology. the bcan psn provides a successful example of anengagement infrastructure for annual research prioritization in bladder cancer.the creation of an engagement network sets the groundwork for additional phasesof engagement, including design, conduct, and dissemination. cancer 2018. â© 2018american cancer society."
"University of Washington",14,"purpose the aim of the current study was to characterize the risk of intervalinvasive second breast cancers within 5 years of primary breast cancer treatment.methods we examined 65,084 surveillance mammograms from 18,366 women with aprimary breast cancer diagnosis of unilateral ductal carcinoma in situ or stage ito iii invasive breast carcinoma performed from 1996 to 2012 in the breast cancersurveillance consortium. interval invasive breast cancer was defined asipsilateral or contralateral cancer diagnosed within 1 year after a negativesurveillance mammogram. discrete-time survival models-adjusted for allcovariates-were used to estimate the probability of interval invasive cancer,given the risk factors for each surveillance round, and aggregated across roundsto estimate the 5-year cumulative probability of interval invasive cancer.results we observed 474 surveillance-detected cancers-334 invasive and 140 ductalcarcinoma in situ-and 186 interval invasive cancers which yielded a cancerdetection rate of 7.3 per 1,000 examinations (95% ci, 6.6 to 8.0) and an intervalinvasive cancer rate of 2.9 per 1,000 examinations (95% ci, 2.5 to 3.3). mediancumulative 5-year interval cancer risk was 1.4% (interquartile range, 0.8% to2.3%; 10th to 90th percentile range, 0.5% to 3.7%), and 15% of women had â‰¥ 3%5-year interval invasive cancer risk. cumulative 5-year interval cancer risk washighest for women with estrogen receptor- and progesterone receptor-negativeprimary breast cancer (2.6%; 95% ci, 1.7% to 3.5%), interval cancer presentationat primary diagnosis (2.2%; 95% ci, 1.5% to 2.9%), and breast conservationwithout radiation (1.8%; 95% ci, 1.1% to 2.4%). conclusion risk of intervalinvasive second breast cancer varies across women and is influenced bycharacteristics that can be measured at initial diagnosis, treatment, andimaging. risk prediction models that evaluate the risk of cancers not detected bysurveillance mammography should be developed to inform discussions of tailoredsurveillance."
"University of Washington",14,"background: adults living with human immunodeficiency virus (hiv) are atincreased risk for anal and oropharyngeal cancer caused by human papillomavirus(hpv). the efficacy of hpv vaccines in this population is unknown.methods: in this phase 3, double-blind, randomized, controlled trial, we assignedhiv-infected adults aged â‰¥27 years to the quadrivalent hpv (types 6, 11, 16, 18)vaccine or placebo (1:1) stratified by sex and presence of anal high-gradesquamous intraepithelial lesions on biopsy (bhsil). the primary endpoint wasvaccine efficacy against incident persistent anal infection with quadrivalentvaccine types or single detection at the final visit that were not present atbaseline. secondary endpoints included vaccine efficacy for anal bhsil after week52, persistent oral hpv infection.results: a total of 575 participants were randomized. the data and safetymonitoring board stopped the study early due to futility. vaccine efficacy was22% (95.1% confidence interval [ci], -31%, 53%) for prevention of persistent analinfection or single detection at the final visit, 0% (95% ci -44%, 31%) forimproving bhsil outcomes and 88% (95.1% ci 2%, 98%) for preventing persistentoral hpv infection, but was 32% (95.1% ci -80%, 74%) for 6-month persistent oralhpv infection or single detection at the final visit.conclusions: these results do not support hpv vaccination of hiv-infected adultsaged â‰¥27 years to prevent new anal hpv infections or to improve anal hsiloutcomes. however, our data suggest a role for prevention of oral hpv infections,but this finding should be confirmed in future studies.clinical trials registration: nct01461096."
"University of Washington",14,"background: adults living with human immunodeficiency virus (hiv) are atincreased risk for anal and oropharyngeal cancer caused by human papillomavirus(hpv). the efficacy of hpv vaccines in this population is unknown.methods: in this phase 3, double-blind, randomized, controlled trial, we assignedhiv-infected adults aged â‰¥27 years to the quadrivalent hpv (types 6, 11, 16, 18)vaccine or placebo (1:1) stratified by sex and presence of anal high-gradesquamous intraepithelial lesions on biopsy (bhsil). the primary endpoint wasvaccine efficacy against incident persistent anal infection with quadrivalentvaccine types or single detection at the final visit that were not present atbaseline. secondary endpoints included vaccine efficacy for anal bhsil after week52, persistent oral hpv infection.results: a total of 575 participants were randomized. the data and safetymonitoring board stopped the study early due to futility. vaccine efficacy was22% (95.1% confidence interval [ci], -31%, 53%) for prevention of persistent analinfection or single detection at the final visit, 0% (95% ci -44%, 31%) forimproving bhsil outcomes and 88% (95.1% ci 2%, 98%) for preventing persistentoral hpv infection, but was 32% (95.1% ci -80%, 74%) for 6-month persistent oralhpv infection or single detection at the final visit.conclusions: these results do not support hpv vaccination of hiv-infected adultsaged â‰¥27 years to prevent new anal hpv infections or to improve anal hsiloutcomes. however, our data suggest a role for prevention of oral hpv infections,but this finding should be confirmed in future studies.clinical trials registration: nct01461096."
"University of Washington",14,"background: adults living with human immunodeficiency virus (hiv) are atincreased risk for anal and oropharyngeal cancer caused by human papillomavirus(hpv). the efficacy of hpv vaccines in this population is unknown.methods: in this phase 3, double-blind, randomized, controlled trial, we assignedhiv-infected adults aged â‰¥27 years to the quadrivalent hpv (types 6, 11, 16, 18)vaccine or placebo (1:1) stratified by sex and presence of anal high-gradesquamous intraepithelial lesions on biopsy (bhsil). the primary endpoint wasvaccine efficacy against incident persistent anal infection with quadrivalentvaccine types or single detection at the final visit that were not present atbaseline. secondary endpoints included vaccine efficacy for anal bhsil after week52, persistent oral hpv infection.results: a total of 575 participants were randomized. the data and safetymonitoring board stopped the study early due to futility. vaccine efficacy was22% (95.1% confidence interval [ci], -31%, 53%) for prevention of persistent analinfection or single detection at the final visit, 0% (95% ci -44%, 31%) forimproving bhsil outcomes and 88% (95.1% ci 2%, 98%) for preventing persistentoral hpv infection, but was 32% (95.1% ci -80%, 74%) for 6-month persistent oralhpv infection or single detection at the final visit.conclusions: these results do not support hpv vaccination of hiv-infected adultsaged â‰¥27 years to prevent new anal hpv infections or to improve anal hsiloutcomes. however, our data suggest a role for prevention of oral hpv infections,but this finding should be confirmed in future studies.clinical trials registration: nct01461096."
"University of Washington",14,"e-selectin mediates the rolling of circulating leukocytes during inflammatoryprocesses. previous genome-wide association studies (gwas) in european and asianindividuals have identified the abo locus associated with e-selectin levels.using trans-omics for precision medicine (topmed) whole-genome sequencing (wgs)data in 2,249 african americans (aas) from the jackson heart study (jhs), weexamined genome-wide associations with soluble e-selectin levels. in addition toreplicating known signals at abo, we identified a novel association of a commonloss-of-function, missense variant in fut6 (rs17855739,p.glu274lys, p=9.02 x10-24) with higher soluble e-selectin levels. this variant is considerably morecommon in populations of african-ancestry compared to non-african ancestrypopulations. we replicated the association of fut6 p.glu274lys with highersoluble e-selectin in an independent population of 748 aas from the women'shealth initiative and identified an additional pleiotropic association withvitamin b12 levels. despite the broad role of both selectins andfucosyltransferases in various inflammatory, immune and cancer-related processes,we were unable to identify any additional disease associations of the fut6p.glu274lys variant in an emr-based phenome-wide association scan of over 9,000african americans."
"University of Washington",14,"e-selectin mediates the rolling of circulating leukocytes during inflammatoryprocesses. previous genome-wide association studies (gwas) in european and asianindividuals have identified the abo locus associated with e-selectin levels.using trans-omics for precision medicine (topmed) whole-genome sequencing (wgs)data in 2,249 african americans (aas) from the jackson heart study (jhs), weexamined genome-wide associations with soluble e-selectin levels. in addition toreplicating known signals at abo, we identified a novel association of a commonloss-of-function, missense variant in fut6 (rs17855739,p.glu274lys, p=9.02 x10-24) with higher soluble e-selectin levels. this variant is considerably morecommon in populations of african-ancestry compared to non-african ancestrypopulations. we replicated the association of fut6 p.glu274lys with highersoluble e-selectin in an independent population of 748 aas from the women'shealth initiative and identified an additional pleiotropic association withvitamin b12 levels. despite the broad role of both selectins andfucosyltransferases in various inflammatory, immune and cancer-related processes,we were unable to identify any additional disease associations of the fut6p.glu274lys variant in an emr-based phenome-wide association scan of over 9,000african americans."
"University of Washington",14,"e-selectin mediates the rolling of circulating leukocytes during inflammatoryprocesses. previous genome-wide association studies (gwas) in european and asianindividuals have identified the abo locus associated with e-selectin levels.using trans-omics for precision medicine (topmed) whole-genome sequencing (wgs)data in 2,249 african americans (aas) from the jackson heart study (jhs), weexamined genome-wide associations with soluble e-selectin levels. in addition toreplicating known signals at abo, we identified a novel association of a commonloss-of-function, missense variant in fut6 (rs17855739,p.glu274lys, p=9.02 x10-24) with higher soluble e-selectin levels. this variant is considerably morecommon in populations of african-ancestry compared to non-african ancestrypopulations. we replicated the association of fut6 p.glu274lys with highersoluble e-selectin in an independent population of 748 aas from the women'shealth initiative and identified an additional pleiotropic association withvitamin b12 levels. despite the broad role of both selectins andfucosyltransferases in various inflammatory, immune and cancer-related processes,we were unable to identify any additional disease associations of the fut6p.glu274lys variant in an emr-based phenome-wide association scan of over 9,000african americans."
"University of Washington",14,"background & aims: guidelines recommend endoscopic surveillance of patients withbarrett's esophagus (be) to identify those with dysplasia (a precursor ofcarcinoma) or early-stage esophageal adenocarcinoma (eac) who can be treatedendoscopically. however, it is unclear whether surveillance increases survivaltimes of patients with be. we performed a systematic review and meta-analysis toqualitatively and quantitatively examine evidence for the association ofendoscopic surveillance in patients with be with survival and other outcomes.methods: we searched publication databases for studies reporting the effects ofendoscopic surveillance on mortality and other eac-related outcomes. we reviewedrandomized controlled trials, case-control studies, studies comparing patientswith be who received regular surveillance with those who did not receive regularsurveillance, and studies comparing outcomes of patientsâ withsurveillance-detected eac vs symptom-detected eacs. we performed a meta-analysisof surveillance studies to generate summary estimates using a random effectsmodel. the primary aim was to examine the association of be surveillance oneac-related mortality. secondary aims were to examine the association of besurveillance with all-cause mortality and eac stage at time of diagnosis.results: a single case-control study did not show any association betweensurveillance and eac-related mortality. a meta-analysis of 4 cohort studies foundthat lower eac-related and all-cause mortality were associated with regularsurveillance (relative risk, 0.60; 95% ci, 0.50-0.71; hazard ratio, 0.75; 95% ci,0.59-0.94). meta-analysis of 12 cohort studies showed lower eac-related andall-cause mortality among patients with surveillance-detected eac vssymptom-detected eac (relative risk, 0.73; 95% ci, 0.57-0.94; hazard ratio, 0.59;95% ci, 0.45-0.76). lead- and length-time bias adjustment substantiallyattenuated/eliminatedâ the observed benefits. surveillance was associated withdetection of eac at earlier stages. a randomized trial is underway to evaluatethe effectsâ of endoscopic surveillance on mortality in patients with be.conclusions: in a systematic review and meta-analysis of the effects ofsurveillance in patients with be, surveillance as currently performed wasassociated with detection of earlier-stage eac and may provide a small survivalbenefit. however, the effects of confounding biases on these estimates are notfully defined and may completely or partially explain the observed differencesbetween surveyed and unsurveyed patients."
"University of Washington",14,"purpose: as massively parallel sequencing is increasingly being used for clinicaldecision making, it has become critical to understand parameters that affectsequencing quality and to establish methods for measuring and reporting clinicalsequencing standards. in this report, we propose a definition for reducedcoverage regions and describe a set of standards for variant calling in clinicalsequencing applications.methods: to enable sequencing centers to assess the regions of poor sequencingquality in their own data, we optimized and used a tool (excid) to identifyreduced coverage loci within genes or regions of particular interest. we usedthis framework to examine sequencing data from 500 patients generated in 10projects at sequencing centers in the national human genome researchinstitute/national cancer institute clinical sequencing exploratory researchconsortium.results: this approach identified reduced coverage regions in clinically relevantgenes, including known clinically relevant loci that were uniquely missed atindividual centers, in multiple centers, and in all centers.conclusion: this report provides a process road map for clinical sequencingcenters looking to perform similar analyses on their data."
"University of Washington",14,"purpose: as massively parallel sequencing is increasingly being used for clinicaldecision making, it has become critical to understand parameters that affectsequencing quality and to establish methods for measuring and reporting clinicalsequencing standards. in this report, we propose a definition for reducedcoverage regions and describe a set of standards for variant calling in clinicalsequencing applications.methods: to enable sequencing centers to assess the regions of poor sequencingquality in their own data, we optimized and used a tool (excid) to identifyreduced coverage loci within genes or regions of particular interest. we usedthis framework to examine sequencing data from 500 patients generated in 10projects at sequencing centers in the national human genome researchinstitute/national cancer institute clinical sequencing exploratory researchconsortium.results: this approach identified reduced coverage regions in clinically relevantgenes, including known clinically relevant loci that were uniquely missed atindividual centers, in multiple centers, and in all centers.conclusion: this report provides a process road map for clinical sequencingcenters looking to perform similar analyses on their data."
"University of Washington",14,"purpose: patients and their families utilize online resources when dealing with adiagnosis of bladder cancer. many patients have questions regarding clinicalmanagement options. online research forums may help researchers and providersidentify research areas of interest. our objective was to review online forumsand identify research questions that are important to patients and familiesimpacted by bladder cancer diagnosis.methods: we reviewed 1 month of online content from the bladder cancer advocacynetwork inspire online community (https://www.inspire.com/groups/bladder-cancer-advocacy-network ). using affinitydiagramming, we categorized the submitted content from patient users into themesstratified by the cancer severity of the patient user (non-muscle-invasivebladder cancer, muscle-invasive bladder cancer, metastatic bladder cancer). wecategorized the content by the audience of forum posts (i.e., inwardly directed,those seeking support, vs. outwardly directed, those sharing personalexperiences) and constructed comparative effectiveness research questions fromthe submitted content.results: from 14 july 2014 to 14 august 2014, a total of 394 forum posts werecollected, of which 3 were excluded from analysis due to non-relevant content,leaving 391 comments for final analysis. almost 38% of posts involvedmuscle-invasive bladder cancer and 25% of posts were from people other than thepatient. inwardly and outwardly directed posts were commonly related to clinicaltreatment concerns.conclusions: review of online patient-generated content may offer insight intocomparative effectiveness research topics of importance to bladder cancerpatients. a more formalized process may better represent research prioritiesamong bladder cancer patients."
